from_id;to_id;walk_t;walk_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d
5891044;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891045;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891046;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891047;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891048;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891049;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891050;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891051;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891052;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891053;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891054;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891055;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891056;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891057;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891058;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891059;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891060;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891061;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891062;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891063;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891064;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891065;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891066;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891067;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891068;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891069;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891070;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891071;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891072;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891073;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891074;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891075;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891076;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891077;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891078;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891079;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891080;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891081;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891082;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891083;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5891084;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892763;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892764;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892765;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892766;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892767;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892768;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892769;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892770;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892771;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892772;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892773;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892774;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892775;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892776;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892777;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892778;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892779;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892780;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892781;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892782;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892783;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892784;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892785;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892786;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892787;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892788;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892789;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892790;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892791;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892792;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892793;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892794;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892795;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892796;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892797;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892798;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892799;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892800;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892801;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892802;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892803;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892804;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892805;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892806;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892807;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892808;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892809;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892810;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892811;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892812;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892813;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892814;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892815;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892816;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892817;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892818;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892819;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892820;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892821;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892822;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892823;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892824;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892825;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892826;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892827;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892828;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892829;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892830;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892831;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892832;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892833;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892834;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892835;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892836;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892837;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892838;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892839;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892840;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892841;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892842;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892843;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892844;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892845;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892846;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892847;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892848;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892849;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892850;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892851;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892852;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892853;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892854;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892855;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892856;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892857;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892858;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892859;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892860;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892861;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892862;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892863;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892864;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892865;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892866;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892867;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892868;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892869;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892870;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892871;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892872;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892873;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892874;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892875;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892876;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892877;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892878;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892879;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892880;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892881;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892882;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892883;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892884;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892885;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892886;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892887;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892888;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892889;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892890;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892891;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892892;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892893;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892894;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892895;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892896;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892897;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892898;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892899;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892900;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892901;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892902;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892903;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892904;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892905;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892906;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892907;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892908;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892909;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892910;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892911;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892912;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892913;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892914;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892915;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892916;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892917;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892918;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892919;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892920;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892921;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892922;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892923;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892924;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892925;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892926;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892927;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5892928;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894606;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894607;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894608;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894609;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894610;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894611;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894612;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894613;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894614;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894615;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894616;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894617;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894618;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894619;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894620;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894621;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894622;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894623;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894624;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894625;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894626;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894627;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894628;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894629;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894630;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894631;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894632;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894633;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894634;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894635;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894636;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894637;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894638;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894639;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894640;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894641;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894642;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894643;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894644;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894645;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894646;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894647;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894648;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894649;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894650;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894651;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894652;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894653;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894654;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894655;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894656;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894657;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894658;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894659;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894660;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894661;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894662;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894663;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894664;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894665;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894666;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894667;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894668;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894669;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894670;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894671;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894672;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894673;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894674;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894675;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894676;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894677;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894678;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894679;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894680;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894681;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894682;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894683;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894684;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894685;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894686;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894687;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894688;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894689;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894690;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894691;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894692;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894693;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894694;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894695;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894696;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894697;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894698;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894699;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894700;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894701;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894702;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894703;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894704;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894705;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894706;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894707;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894708;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894709;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894710;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894711;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894712;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894713;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894714;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894715;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894716;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894717;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894718;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894719;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894720;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5894721;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
