from_id;to_id;walk_t;walk_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d
5896503;5991515;255;17825;75;61;19902;85;66;20848;41;24401;36;27831
5896504;5991515;260;18176;83;66;20252;89;71;21199;39;24005;34;27435
5896505;5991515;265;18582;84;67;21020;89;72;21966;40;24063;35;27493
5896506;5991515;271;18943;84;65;20860;89;70;21806;44;24008;40;27437
5896507;5991515;256;17938;86;76;19736;88;74;20050;41;20411;36;27995
5896508;5991515;254;17810;85;74;19607;88;72;19921;43;20452;38;28035
5896509;5991515;258;18044;88;78;19834;88;75;20155;42;20484;36;27193
5896510;5991515;260;18221;83;74;19557;86;78;20332;41;26947;35;26896
5896511;5991515;262;18372;81;75;23249;89;81;22692;42;27164;36;27113
5896512;5991515;267;18680;81;75;23408;88;79;22506;42;26958;37;26907
5896513;5991515;271;18999;79;72;23844;88;80;23110;43;26559;37;26508
5896514;5991515;275;19237;80;70;23636;87;78;22938;41;26184;35;26133
5896515;5991515;278;19485;76;68;23506;86;75;23478;40;25931;34;25880
5896516;5991515;280;19632;80;71;23730;87;79;22232;39;25555;33;25504
5896517;5991515;282;19751;81;74;23806;89;79;22231;39;25695;34;25644
5896518;5991515;283;19798;84;68;24032;90;80;22320;41;25892;35;25841
5896519;5991515;286;20018;83;70;24442;89;82;24702;41;26078;35;26027
5896520;5991515;291;20378;83;74;24691;91;80;24614;40;25808;34;25757
5896521;5991515;293;20541;83;75;24770;90;80;26902;39;25815;34;25764
5896522;5991515;296;20727;83;76;26722;86;78;26722;45;26194;39;26143
5896523;5991515;296;20746;81;72;26455;85;74;26455;40;25935;34;25884
5896524;5991515;299;20951;83;75;26359;85;77;26359;40;28215;34;28192
5896525;5991515;303;21179;78;70;25815;84;73;25815;40;28104;35;28082
5896526;5991515;306;21388;78;70;25824;83;73;25824;39;27782;34;27760
5896527;5991515;310;21685;79;69;30661;81;74;31356;37;27313;32;27291
5896528;5991515;313;21898;84;74;30596;87;72;24028;37;27198;32;27176
5896529;5991515;311;21798;83;73;30495;82;67;23851;36;26998;31;26976
5896530;5991515;315;22057;85;70;29809;79;66;30520;38;27039;33;27017
5896531;5991515;319;22362;87;71;30370;78;67;31081;37;27575;32;27553
5896532;5991515;318;22263;87;72;29950;80;67;23855;37;27632;32;27610
5896533;5991515;319;22355;90;81;27069;83;72;30566;40;27645;35;27623
5896534;5991515;322;22521;93;86;29798;88;77;30906;38;27984;33;27962
5896535;5991515;324;22646;95;82;30302;91;79;31032;40;28476;34;28454
5896536;5991515;326;22822;97;89;30414;95;85;31125;40;28569;34;28546
5896537;5991515;329;23011;101;91;30603;98;88;31314;39;28798;34;28775
5896538;5991515;330;23116;103;98;26587;104;91;31905;66;30322;61;30300
5896539;5991515;335;23449;108;101;31399;106;99;31399;65;31966;60;31944
5896540;5991515;339;23739;106;97;32438;107;99;31412;61;31661;55;31638
5896541;5991515;342;23960;104;96;32371;106;98;31258;61;31707;56;31685
5896542;5991515;352;24612;109;101;31534;111;101;28973;44;30322;38;30300
5896543;5991515;347;24276;103;96;31198;107;98;28796;52;31511;47;31489
5896544;5991515;349;24433;103;96;31177;106;98;28803;50;31363;45;31341
5896545;5991515;354;24754;102;93;29981;103;95;32511;50;30513;44;30491
5896546;5991515;358;25078;99;88;32789;100;85;27858;43;29836;38;29814
5896547;5991515;357;24974;93;83;32440;95;80;27509;44;29628;38;29605
5896548;5991515;362;25312;91;77;30895;93;78;27373;44;29028;38;29006
5896549;5991515;362;25329;93;81;32274;93;77;27343;45;29100;39;29078
5896550;5991515;378;26483;77;66;30843;79;59;26051;40;29665;35;29643
5896551;5991515;378;26458;76;64;31401;75;56;25849;39;29402;34;29380
5896552;5991515;376;26293;77;65;31475;81;57;25924;38;29370;33;29348
5896553;5991515;380;26589;86;77;32001;82;64;26397;41;29851;35;29829
5896554;5991515;382;26709;86;74;32118;82;68;26651;42;30168;37;30145
5896555;5991515;385;26954;87;75;32220;85;72;26985;43;30611;37;30589
5896556;5991515;387;27076;87;79;32913;91;76;27235;44;31512;37;31490
5896557;5991515;390;27307;85;75;32190;90;79;27474;45;31640;39;31618
5896558;5991515;394;27589;85;75;32324;89;83;32238;45;31779;38;31757
5896559;5991515;399;27942;87;75;32625;89;83;32484;48;32088;41;32241
5896560;5991515;401;28084;85;74;32776;89;84;32821;46;32212;40;32364
5896561;5991515;404;28246;85;75;34169;87;83;32704;48;32796;41;32857
5896562;5991515;407;28456;81;71;33879;83;77;33817;48;32835;41;32813
5896563;5991515;409;28620;81;71;33604;81;74;33604;49;33048;42;33026
5896564;5991515;411;28783;81;73;33077;81;77;33077;50;33354;42;33444
5896565;5991515;413;28892;77;70;32842;79;74;32842;51;33456;43;33434
5896566;5991515;413;28899;77;68;32742;79;72;32742;51;33873;44;33851
5896567;5991515;416;29113;77;70;32878;79;74;32878;52;36296;44;34001
5896568;5991515;419;29357;77;70;33562;83;77;33111;51;36007;44;35984
5896569;5991515;423;29584;80;71;33825;85;80;33825;51;36234;44;36210
5896570;5991515;427;29913;81;72;34144;87;78;33942;53;36492;46;38271
5896571;5991515;430;30133;81;72;34172;86;77;33634;51;37829;44;37806
5896572;5991515;435;30481;84;76;34050;88;84;34050;49;37790;43;37600
5896573;5991515;438;30627;87;78;34182;89;86;34182;49;37488;42;37409
5896574;5991515;441;30836;84;74;35016;89;85;33708;49;37531;43;37509
5896575;5991515;444;31106;90;78;33776;90;82;34582;49;37220;43;37198
5896576;5991515;448;31373;90;81;34042;93;83;34670;52;37375;45;37353
5896577;5991515;454;31800;94;81;34895;92;80;33685;46;36550;40;36528
5896578;5991515;458;32076;88;76;34566;89;75;33356;47;36925;41;37378
5896579;5991515;463;32422;84;72;34112;87;76;33445;49;36953;43;37437
5896580;5991515;467;32721;83;73;33862;86;76;33423;50;37785;44;37763
5896581;5991515;466;32629;80;71;37592;83;77;34270;48;37544;42;37522
5896582;5991515;472;33030;86;80;34336;91;85;34804;51;38002;44;37980
5896583;5991515;475;33247;91;77;34959;91;87;34959;53;38169;47;38147
5896584;5991515;481;33683;95;83;35395;99;93;35395;57;38942;51;38920
5896585;5991515;485;33930;99;93;36691;101;94;35269;52;38949;45;38926
5896586;5991515;488;34170;101;94;36137;104;95;35378;53;39107;46;39085
5896587;5991515;494;34550;101;95;36990;105;99;37116;57;39525;50;39502
5896588;5991515;497;34810;104;95;38017;105;96;36984;54;40192;47;40603
5896589;5991515;505;35382;104;95;38007;105;95;37745;55;39983;48;40394
5896590;5991515;509;35625;107;98;38250;109;99;37217;58;40768;51;41179
5896591;5991515;523;36585;126;119;42001;128;116;39094;63;41614;55;42025
5896592;5991515;520;36383;125;116;41789;127;118;38880;63;40912;56;41323
5896593;5991515;523;36606;127;111;41437;129;118;43032;70;43446;62;43857
5896594;5991515;521;36454;125;117;41828;127;119;38950;70;43542;63;43953
5896595;5991515;525;36740;129;121;42114;131;119;39249;65;41548;59;41959
5896596;5991515;531;37168;135;123;42273;138;125;39677;70;44973;62;45384
5896597;5991515;592;41468;136;124;43642;141;128;43481;66;44734;59;45145
5896598;5991515;591;41390;136;123;43564;141;127;43403;57;44854;49;44832
5896599;5991515;590;41269;130;114;42904;133;113;42286;56;44650;49;44627
5896600;5991515;570;39932;101;83;40118;105;84;39292;54;43184;47;43162
5896601;5991515;566;39649;97;79;39835;99;79;38789;53;42899;46;42877
5896602;5991515;563;39376;101;82;40032;101;84;39872;52;42685;46;42663
5896603;5991515;562;39305;106;85;40940;105;85;39895;54;42533;47;42511
5896604;5991515;560;39199;107;94;41558;105;91;38576;52;42326;45;42303
5896605;5991515;561;39295;107;95;41654;108;92;38672;54;42730;47;42708
5896606;5991515;565;39565;108;96;39988;111;96;38942;53;42274;47;42251
5896607;5991515;575;40281;123;110;42640;129;113;40491;53;42445;46;42422
5896608;5991515;580;40627;124;109;41411;131;109;41411;52;42641;45;42618
5896609;5991515;577;40378;119;105;41162;122;105;41162;51;42818;44;42795
5896610;5991515;574;40185;118;103;40969;119;103;40969;52;43114;45;43092
5896611;5991515;579;40515;121;107;41299;125;107;41299;54;44230;47;44208
5896612;5991515;592;41462;124;106;43500;131;112;41638;53;44452;46;44430
5896613;5991515;589;41223;122;103;41802;131;109;41399;60;46471;52;46449
5896614;5991515;589;41249;122;102;43859;131;109;41425;62;46728;54;46706
5898289;5991515;278;19453;77;57;23314;85;58;22888;41;27655;35;27633
5898290;5991515;280;19611;77;56;23266;85;57;22839;40;27748;35;27726
5898291;5991515;283;19804;85;66;23944;93;67;23517;42;28042;37;28020
5898292;5991515;270;18886;86;67;24820;81;66;30018;39;27024;34;27002
5898293;5991515;267;18656;81;64;24590;79;63;29788;40;26909;35;26887
5898294;5991515;268;18767;81;65;24660;81;64;29857;43;26889;38;26867
5898295;5991515;280;19575;86;73;24791;81;68;23128;48;28694;43;28672
5898296;5991515;-1;-1;-1;-1;-1;-1;-1;-1;47;28159;42;28137
5898297;5991515;263;18411;83;65;23656;82;60;21992;44;27761;40;27738
5898298;5991515;262;18337;80;64;23582;82;59;21918;44;27487;39;27465
5898299;5991515;252;17607;85;75;21845;90;69;22271;41;27082;36;27059
5898300;5991515;247;17319;83;66;21233;84;60;21660;39;26559;34;26537
5898301;5991515;248;17326;83;69;21410;84;63;21836;41;27044;37;27021
5898302;5991515;248;17339;78;61;20292;78;55;20718;41;27233;36;27211
5898303;5991515;242;16937;80;64;20467;82;58;20894;39;27010;35;26987
5898304;5991515;242;16910;80;64;19935;83;58;20361;38;26694;34;26672
5898305;5991515;235;16463;80;62;21700;88;59;20037;38;26713;34;26691
5898306;5991515;231;16204;80;62;21683;88;59;20019;39;27176;34;27154
5898307;5991515;231;16199;80;66;19398;88;60;19824;43;27634;38;27611
5898308;5991515;235;16446;83;69;19644;88;63;20070;44;27674;39;27651
5898309;5991515;242;16943;82;56;19946;94;60;20372;44;27880;39;27858
5898310;5991515;235;16434;82;57;19979;94;61;20405;42;27634;37;27612
5898311;5991515;233;16330;82;55;19858;94;59;20285;42;27283;37;27260
5898312;5991515;239;16697;88;60;20225;94;64;20651;45;27944;40;27922
5898313;5991515;233;16343;93;72;21005;101;76;21431;48;28225;43;28202
5898314;5991515;228;15994;93;77;21357;101;81;21783;52;29280;47;29258
5898315;5991515;226;15846;95;80;21575;104;84;22002;52;30115;47;30093
5898316;5991515;227;15866;94;79;20254;100;86;20429;52;30141;47;30118
5898317;5991515;229;16036;88;75;19956;101;82;20131;53;30261;48;30239
5898318;5991515;230;16128;85;65;19307;92;72;19481;45;21450;40;21428
5898319;5991515;236;16536;76;59;18102;83;64;18277;45;22261;40;22239
5898320;5991515;233;16334;74;56;17900;77;61;18074;44;22152;39;22118
5898321;5991515;228;15952;74;51;17518;77;56;17692;43;21628;38;21605
5898322;5991515;221;15455;66;46;17145;74;51;17320;42;21279;37;21257
5898323;5991515;226;15818;71;49;17383;74;54;17558;47;21837;41;21815
5898324;5991515;230;16090;74;53;17656;77;58;17831;50;22154;45;22131
5898325;5991515;-1;-1;-1;-1;-1;-1;-1;-1;49;25529;44;25506
5898326;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5898327;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5898328;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5898329;5991515;247;17301;88;73;18809;79;62;22063;39;22401;34;22379
5898330;5991515;243;17035;86;70;18677;77;59;21797;38;22151;34;22129
5898331;5991515;245;17143;87;71;18651;77;60;21904;40;22097;36;22074
5898332;5991515;238;16637;84;70;18204;85;66;22872;38;21708;33;21686
5898333;5991515;237;16621;84;70;18188;85;66;22856;37;21555;33;21532
5898334;5991515;237;16615;84;70;18182;77;61;22763;39;21932;35;21909
5898335;5991515;241;16860;84;74;18427;83;64;23008;42;23152;37;23130
5898336;5991515;239;16755;72;57;18539;88;72;23774;40;23015;35;22993
5898337;5991515;236;16548;67;54;18332;86;73;23567;37;21625;33;21602
5898338;5991515;239;16741;67;53;18242;82;64;19952;39;22740;34;22717
5898339;5991515;244;17081;71;57;18901;76;59;19350;38;22135;34;22113
5898340;5991515;243;17010;71;58;19017;77;61;19504;39;22243;35;22221
5898341;5991515;243;16999;78;60;19748;80;64;19322;37;25499;32;25477
5898342;5991515;246;17222;78;63;19905;86;68;20985;45;24927;41;28357
5898343;5991515;255;17856;75;61;19932;87;66;20879;40;24713;36;27111
5898344;5991515;256;17928;81;62;20004;88;67;20950;42;27204;37;27182
5898345;5991515;268;18736;84;69;21174;90;74;22547;41;24195;37;27624
5898346;5991515;266;18644;84;68;21082;89;73;22455;40;24033;36;27463
5898347;5991515;247;17323;78;68;19167;79;65;19435;42;19987;37;19899
5898348;5991515;250;17512;80;70;19310;84;71;19624;40;19827;35;19739
5898349;5991515;251;17565;81;71;19362;85;72;19676;42;20231;37;27815
5898350;5991515;255;17873;85;75;19670;88;73;19984;41;20436;36;27190
5898351;5991515;258;18054;79;70;19273;83;74;21371;42;26878;37;26827
5898352;5991515;266;18589;81;73;22279;85;75;22279;45;27243;39;27191
5898353;5991515;267;18666;82;75;22355;85;77;22355;41;26556;35;26505
5898354;5991515;270;18873;81;72;22489;85;75;22489;42;26549;36;26498
5898355;5991515;273;19117;77;71;23122;85;74;22696;40;25890;34;25839
5898356;5991515;274;19165;76;68;23940;83;75;22735;39;25483;33;25577
5898357;5991515;276;19315;80;73;23891;85;76;22838;38;25162;32;25111
5898358;5991515;278;19442;80;70;25100;86;74;22054;38;25362;33;25182
5898359;5991515;281;19658;82;74;25228;88;78;22316;38;25583;33;25403
5898360;5991515;286;20021;83;74;26468;86;77;24380;39;25380;33;25329
5898361;5991515;290;20329;83;75;24757;89;78;24439;39;25692;34;25641
5898362;5991515;289;20225;81;73;24217;85;75;24217;39;25532;34;25481
5898363;5991515;291;20348;81;73;24576;85;75;24576;47;25797;42;25746
5898364;5991515;292;20472;77;70;24390;84;72;24390;40;25703;34;25652
5898365;5991515;297;20762;82;72;25676;85;75;25676;39;27969;33;27947
5898366;5991515;302;21136;77;69;25428;83;72;25428;39;27804;33;27782
5898367;5991515;302;21154;77;67;25325;81;70;25325;39;27503;34;27482
5898368;5991515;304;21304;78;70;30344;80;76;25715;42;27712;36;27691
5898369;5991515;306;21436;79;67;30083;81;72;30779;37;26935;32;26913
5898370;5991515;310;21677;80;71;30374;78;67;30611;36;26781;31;26758
5898371;5991515;313;21918;85;73;30022;83;68;23926;40;26886;35;26864
5898372;5991515;317;22160;86;74;30096;82;69;30372;37;27576;32;27553
5898373;5991515;313;21881;82;74;28984;79;65;30093;36;27282;31;27260
5898374;5991515;316;22141;86;79;26907;82;70;30405;37;27589;32;27567
5898375;5991515;318;22279;93;81;29871;88;78;30582;37;28058;32;28036
5898376;5991515;320;22403;93;83;29995;90;79;30707;38;28196;33;28174
5898377;5991515;323;22635;97;88;30388;95;85;31100;42;28584;37;28562
5898378;5991515;325;22747;99;94;30971;98;88;31306;44;28845;39;28822
5898379;5991515;327;22868;102;94;30944;103;92;30944;63;30079;57;30057
5898380;5991515;333;23277;108;100;31353;106;98;31353;61;27706;56;27683
5898381;5991515;335;23456;101;94;30946;105;92;30946;62;31743;56;31720
5898382;5991515;338;23650;100;92;32061;103;94;31079;57;31436;52;31413
5898383;5991515;339;23753;101;93;32164;104;95;31182;54;31234;48;31212
5898384;5991515;343;24038;106;97;32449;107;99;31467;49;30903;44;30880
5898385;5991515;347;24277;103;94;31021;107;100;29975;45;30475;39;30452
5898386;5991515;350;24503;96;89;29730;101;91;32260;45;30199;40;30176
5898387;5991515;354;24753;98;90;29804;99;86;27953;44;29937;39;29914
5898388;5991515;352;24661;96;89;30035;98;86;27931;44;28633;38;28611
5898389;5991515;355;24874;88;71;30529;93;83;32013;41;28582;36;28560
5898390;5991515;359;25142;91;73;30666;93;80;27528;41;29766;36;28808
5898391;5991515;376;26297;81;69;31024;79;61;26167;42;29677;37;29655
5898392;5991515;374;26202;81;69;31037;79;61;26181;40;29643;35;29621
5898393;5991515;370;25932;80;71;31052;81;59;26068;38;29581;33;29559
5898394;5991515;376;26308;86;76;31945;82;67;26583;43;30089;38;30314
5898395;5991515;378;26437;82;73;31758;85;69;26740;43;30297;37;30275
5898396;5991515;381;26662;87;77;32364;87;73;27048;45;31586;39;31563
5898397;5991515;384;26906;83;73;31830;90;84;32610;44;31297;37;31274
5898398;5991515;388;27165;83;71;31943;89;82;32723;43;31304;37;31282
5898399;5991515;392;27464;85;74;32269;89;81;32084;44;31587;38;31565
5898400;5991515;397;27756;85;75;34647;88;82;32357;45;31774;39;31915
5898401;5991515;400;28014;84;73;34531;85;80;32277;45;31919;38;31896
5898402;5991515;401;28090;80;71;34075;85;78;32392;45;32170;39;32148
5898403;5991515;403;28216;83;72;33957;85;79;33965;49;32479;43;32457
5898404;5991515;409;28605;84;73;33741;82;76;33741;48;32931;41;32908
5898405;5991515;407;28469;81;73;31751;81;77;31751;48;33101;41;33078
5898406;5991515;409;28601;77;68;33039;79;72;33039;50;33354;43;33348
5898407;5991515;411;28741;83;74;31836;83;78;31836;50;33567;43;33545
5898408;5991515;414;28996;84;75;33200;85;79;33200;51;33873;44;33851
5898409;5991515;416;29098;83;74;33813;88;78;32231;52;36296;44;36273
5898410;5991515;421;29504;84;75;34107;89;84;34107;52;36637;45;36613
5898411;5991515;423;29634;84;75;34135;88;79;33293;52;38307;45;34376
5898412;5991515;428;29935;83;74;34299;86;77;33509;51;37900;44;37878
5898413;5991515;431;30176;84;74;34597;88;79;33633;50;37705;43;37683
5898414;5991515;435;30485;90;79;34266;89;87;34266;49;37429;42;37407
5898415;5991515;439;30730;84;75;33598;89;83;33598;49;37412;43;37245
5898416;5991515;443;31007;90;79;33854;92;87;33854;49;37166;42;37144
5898417;5991515;448;31364;91;79;33500;91;85;33445;45;36100;39;36078
5898418;5991515;452;31633;91;82;34491;89;84;33407;52;37444;46;37897
5898419;5991515;457;31960;84;72;33868;87;78;33604;48;37189;42;37642
5898420;5991515;461;32292;81;70;33985;87;80;33985;49;36281;43;38740
5898421;5991515;462;32373;76;70;37052;82;76;33730;49;37826;42;38280
5898422;5991515;465;32559;81;72;34594;85;79;33924;49;37450;43;37427
5898423;5991515;469;32835;86;77;34141;89;83;34200;56;37911;50;37889
5898424;5991515;478;33434;92;80;35146;95;91;35146;54;38228;48;38206
5898425;5991515;479;33553;99;93;35548;105;97;35674;59;38556;52;38534
5898426;5991515;489;34242;103;96;35492;107;99;35621;62;39652;56;39629
5898427;5991515;491;34358;104;96;39855;108;99;35648;58;39600;51;39578
5898428;5991515;490;34278;104;96;40714;107;100;40866;58;39598;51;39575
5898429;5991515;496;34740;104;94;37460;108;104;37460;53;39793;46;40204
5898430;5991515;509;35622;106;95;37734;107;97;40658;54;39871;47;40282
5898431;5991515;512;35826;109;98;37938;113;100;40863;58;40191;51;40602
5898432;5991515;522;36548;126;119;42007;128;116;39058;60;40237;53;40648
5898433;5991515;518;36291;124;117;41804;126;112;38801;62;40812;55;41223
5898434;5991515;515;36075;122;114;38571;123;109;38584;62;41027;55;41438
5898435;5991515;519;36335;125;117;41863;126;113;38844;62;41104;55;41515
5898436;5991515;525;36716;128;121;42090;129;120;39374;64;41415;57;41826
5898437;5991515;525;36740;132;118;39398;131;119;39250;56;39886;49;39864
5898438;5991515;590;41300;136;122;43474;141;126;43313;53;40008;46;39986
5898439;5991515;588;41138;135;120;43312;136;124;43150;57;44875;50;44853
5898440;5991515;574;40189;107;86;40453;109;86;39408;56;44788;49;44766
5898441;5991515;570;39897;101;82;40161;105;82;39116;54;43233;47;43211
5898442;5991515;567;39698;98;80;39894;99;80;38849;54;43040;47;42938
5898443;5991515;561;39278;101;84;40849;101;83;39803;53;42675;46;42653
5898444;5991515;556;38938;101;82;40719;101;82;39674;53;42340;46;42318
5898445;5991515;557;38972;106;90;41330;105;90;40285;53;42393;46;42370
5898446;5991515;561;39278;107;95;41637;108;92;38655;53;42661;46;42638
5898447;5991515;566;39600;110;99;41958;111;97;38976;50;42026;44;42004
5898448;5991515;569;39817;115;97;40601;113;97;40601;52;43107;45;43085
5898449;5991515;570;39878;116;98;40663;113;98;40663;52;43341;45;43319
5898450;5991515;568;39771;115;97;40555;113;97;40555;59;45132;51;45109
5898451;5991515;574;40163;116;102;40947;119;102;40947;54;43962;47;43940
5898452;5991515;577;40358;119;105;41142;122;105;41142;59;45836;51;45814
5898453;5991515;587;41065;119;101;41644;125;106;41242;59;45776;51;45753
5900128;5991515;274;19201;77;61;24118;85;62;23691;37;27402;32;27380
5900129;5991515;280;19584;81;63;23723;88;64;23297;42;27820;37;27798
5900130;5991515;284;19866;85;67;24006;93;68;23580;38;26966;34;26944
5900131;5991515;267;18668;84;66;22635;85;67;22208;41;27196;36;27173
5900132;5991515;264;18451;78;63;22418;80;64;21992;39;26695;34;26673
5900133;5991515;263;18439;78;62;22406;80;63;21980;42;26623;37;26601
5900134;5991515;265;18576;81;64;22543;84;65;22116;42;26306;38;26283
5900135;5991515;-1;-1;-1;-1;-1;-1;-1;-1;43;26153;39;26131
5900136;5991515;-1;-1;-1;-1;-1;-1;-1;-1;47;27869;42;27847
5900137;5991515;253;17740;87;70;22404;93;71;22404;43;27415;38;27393
5900138;5991515;250;17492;85;73;21729;88;67;22156;39;26580;34;26558
5900139;5991515;247;17292;81;70;21529;84;64;21956;39;26480;34;26458
5900140;5991515;242;16925;81;70;21490;82;64;21916;38;26169;34;26146
5900141;5991515;241;16884;83;74;21815;85;68;22242;40;26064;36;26041
5900142;5991515;239;16740;78;62;19765;82;56;20191;38;26748;34;26726
5900143;5991515;237;16571;76;59;19595;75;53;20022;38;26550;34;26528
5900144;5991515;230;16119;78;57;21356;80;54;19693;39;26634;34;26612
5900145;5991515;228;15974;78;61;19362;80;55;19788;39;27047;34;27024
5900146;5991515;228;15945;78;62;19144;82;56;19570;40;27179;35;27157
5900147;5991515;227;15904;78;61;19102;80;55;19528;42;27548;37;27525
5900148;5991515;225;15730;77;56;19090;84;61;19383;41;26667;36;26645
5900149;5991515;238;16662;88;60;20207;94;64;20633;41;26798;36;26775
5900150;5991515;230;16089;82;59;20247;94;63;20539;43;27190;38;27167
5900151;5991515;237;16557;90;66;20580;96;70;21007;46;28069;41;28046
5900152;5991515;234;16363;93;73;21136;101;77;21562;49;28272;44;28249
5900153;5991515;229;16047;91;73;21130;101;77;21557;54;29394;49;29371
5900154;5991515;223;15576;95;80;21602;104;84;22028;56;30371;51;30349
5900155;5991515;223;15577;98;86;21986;106;90;22412;54;30274;49;30251
5900156;5991515;226;15828;85;72;19748;95;79;19923;52;30181;47;30158
5900157;5991515;228;15929;85;73;19849;95;78;18035;46;21462;40;21439
5900158;5991515;239;16712;82;60;18277;88;67;18452;46;21469;41;21447
5900159;5991515;237;16559;76;60;18125;83;65;18300;47;22305;41;22283
5900160;5991515;220;15376;74;53;17658;77;58;17832;43;21592;37;21569
5900161;5991515;218;15231;71;49;17414;74;54;17589;42;21026;37;21003
5900162;5991515;218;15265;74;51;17504;77;56;17679;46;21484;40;21461
5900163;5991515;220;15423;74;54;17716;77;59;17891;49;21734;44;21711
5900164;5991515;-1;-1;-1;-1;-1;-1;-1;-1;49;25529;44;25507
5900165;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5900166;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5900167;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5900168;5991515;250;17482;93;76;18991;83;65;22244;39;22448;34;22426
5900169;5991515;244;17105;87;72;18853;77;61;21973;39;22320;35;22298
5900170;5991515;238;16661;84;71;18228;77;60;21885;37;21813;33;21790
5900171;5991515;234;16393;83;67;17960;77;60;22470;37;21493;32;21470
5900172;5991515;233;16310;82;66;17878;77;61;22545;36;21477;32;21455
5900173;5991515;235;16455;84;68;18022;77;59;22644;40;21799;35;21777
5900174;5991515;239;16744;84;72;18312;79;63;22892;43;23202;38;23180
5900175;5991515;234;16360;67;53;17911;84;72;20241;36;21028;32;21006
5900176;5991515;232;16206;64;51;17735;83;73;23556;38;21351;34;21329
5900177;5991515;243;16980;71;57;18481;88;72;23491;35;21238;31;21215
5900178;5991515;234;16358;78;60;19757;80;64;19330;42;25756;38;25733
5900179;5991515;243;17023;68;60;19351;75;59;19379;36;25396;32;25374
5900180;5991515;244;17063;79;61;19812;82;70;22685;40;26422;36;26400
5900181;5991515;253;17682;82;68;20407;86;73;21353;40;26818;35;26796
5900182;5991515;249;17429;80;65;20170;84;69;21116;42;26840;37;26818
5900183;5991515;258;18050;83;64;20127;89;69;21073;44;27295;39;27273
5900184;5991515;242;16972;76;68;19731;81;71;19434;43;27260;38;27238
5900185;5991515;243;17006;76;66;21448;79;64;19342;40;19272;35;19184
5900186;5991515;243;16997;73;60;19108;74;61;19108;40;19539;35;19451
5900187;5991515;247;17259;75;62;19295;77;63;19295;40;19886;36;19798
5900188;5991515;251;17545;76;64;18854;81;68;20952;42;20409;37;27345
5900189;5991515;253;17703;76;65;18922;81;69;21020;43;20283;37;27219
5900190;5991515;254;17759;76;66;18978;81;70;21076;41;26663;35;26612
5900191;5991515;261;18239;76;68;22355;85;70;21929;41;26399;35;26348
5900192;5991515;264;18478;76;68;22325;83;70;21899;41;26406;35;26355
5900193;5991515;267;18704;77;69;22270;85;72;22270;43;25936;37;25885
5900194;5991515;267;18697;76;68;22908;83;71;22481;39;25637;33;25586
5900195;5991515;270;18929;76;68;22861;83;71;22435;39;25419;33;25368
5900196;5991515;272;19071;78;70;22570;85;73;22570;40;25352;35;25301
5900197;5991515;275;19225;81;72;23163;85;75;22736;38;25207;33;25156
5900198;5991515;284;19902;82;75;24118;89;78;24118;38;25107;33;25056
5900199;5991515;284;19857;81;71;24606;85;74;24180;38;25096;33;25044
5900200;5991515;284;19895;77;68;24383;85;71;23957;38;25222;32;25171
5900201;5991515;285;19930;77;67;24349;83;70;23922;38;25190;33;25139
5900202;5991515;287;20096;79;71;24458;84;73;24458;40;25368;35;25317
5900203;5991515;290;20327;77;66;24144;83;68;24144;39;25446;33;25395
5900204;5991515;293;20540;77;69;24510;81;72;24510;41;27990;35;27968
5900205;5991515;296;20747;75;69;24784;79;72;24784;38;27669;33;27647
5900206;5991515;298;20850;75;68;24862;79;70;24862;37;27441;32;27418
5900207;5991515;300;21024;77;71;25076;80;73;25076;39;27363;34;27341
5900208;5991515;307;21457;81;72;30449;83;74;24320;39;27076;34;27054
5900209;5991515;306;21423;79;71;30020;80;68;23910;37;26617;32;26595
5900210;5991515;306;21416;79;71;30039;78;66;30522;34;26349;30;26327
5900211;5991515;308;21541;82;74;30242;77;67;30590;34;26862;30;26839
5900212;5991515;310;21724;84;75;29779;82;68;30321;37;27457;32;27434
5900213;5991515;313;21882;86;75;29474;83;72;30185;37;27633;32;27610
5900214;5991515;318;22288;95;85;30147;91;82;30859;38;28300;33;28278
5900215;5991515;316;22147;97;91;27899;91;81;24272;39;28611;34;28589
5900216;5991515;319;22364;98;90;28542;96;84;24489;44;28720;39;28698
5900217;5991515;322;22507;99;91;30741;96;89;30741;49;29132;43;29109
5900218;5991515;322;22569;100;90;30645;100;88;30645;57;29705;52;29683
5900219;5991515;326;22801;100;90;30645;103;88;30645;60;27581;54;27558
5900220;5991515;332;23237;99;91;30727;103;89;30727;57;27738;52;27716
5900221;5991515;333;23344;98;92;30773;101;90;30773;57;31420;51;31397
5900222;5991515;337;23611;97;92;30934;101;93;31040;51;30998;45;30976
5900223;5991515;340;23814;98;91;30671;99;94;31654;47;30715;41;30693
5900224;5991515;344;24066;97;90;30651;101;95;32540;46;30547;40;30525
